,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
324,TXN_1927324,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-08-29
325,TXN_1927431,Cookie,1,1.0,1.0,Credit Card,In-store,2023-02-07
326,TXN_1927704,Salad,2,5.0,10.0,Digital Wallet,In-store,2023-01-05
327,TXN_1928131,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-04-17
328,TXN_1928241,Coffee,3,2.0,6.0,Cash,In-store,2023-04-30
329,TXN_1928401,Sandwich,5,4.0,20.0,Digital Wallet,In-store,2023-06-15
330,TXN_1929398,Sandwich,1,4.0,4.0,Digital Wallet,In-store,2023-02-23
331,TXN_1933315,Juice,2,3.0,6.0,Digital Wallet,In-store,2023-09-29
332,TXN_1934166,Sandwich,5,4.0,20.0,Cash,In-store,2023-03-06
333,TXN_1935119,Coffee,4,2.0,8.0,Credit Card,Takeaway,2023-07-15
334,TXN_1936915,Salad,3,5.0,15.0,Digital Wallet,In-store,2023-01-24
335,TXN_1938071,Sandwich,4,4.0,16.0,Credit Card,In-store,2023-12-25
336,TXN_1938148,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-06-07
337,TXN_1940778,Tea,2,1.5,3.0,Cash,In-store,2023-02-01
338,TXN_1943186,Salad,2,5.0,10.0,Cash,In-store,2023-12-16
339,TXN_1950008,Smoothie,4,4.0,16.0,Digital Wallet,In-store,2023-07-24
340,TXN_1950187,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-04-13
341,TXN_1950777,Salad,5,5.0,25.0,Cash,Takeaway,2023-08-26
342,TXN_1961373,Coffee,2,2.0,4.0,Credit Card,Takeaway,2023-09-08
343,TXN_1961595,Smoothie,5,4.0,20.0,Digital Wallet,In-store,2023-07-02
344,TXN_1967032,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-01-12
345,TXN_1967565,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-03-31
346,TXN_1970180,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-08-02
347,TXN_1971865,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-04-11
348,TXN_1973716,Salad,4,5.0,20.0,Credit Card,In-store,2023-01-21
349,TXN_1982031,Cookie,4,1.0,4.0,Cash,Takeaway,2023-02-03
350,TXN_1983422,Cookie,2,1.0,2.0,Digital Wallet,In-store,2023-06-26
351,TXN_1984774,Tea,3,1.5,4.5,Cash,Takeaway,2023-11-13
352,TXN_1985223,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-09-21
353,TXN_1985396,Sandwich,3,4.0,12.0,Cash,In-store,2023-01-23
354,TXN_1990029,Tea,4,1.5,6.0,Credit Card,In-store,2023-11-18
355,TXN_1991987,Cake,3,3.0,9.0,Credit Card,In-store,2023-10-22
356,TXN_1993675,Cookie,3,1.0,3.0,Cash,Takeaway,2023-01-09
357,TXN_2000400,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-09-29
358,TXN_2005789,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-03-13
359,TXN_2014042,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-10-27
360,TXN_2020318,Tea,3,1.5,4.5,Digital Wallet,In-store,2023-10-12
361,TXN_2023802,Cake,2,3.0,6.0,Cash,In-store,2023-02-28
362,TXN_2024598,Sandwich,1,4.0,4.0,Digital Wallet,In-store,2023-01-01
363,TXN_2029497,Sandwich,2,4.0,8.0,Cash,Takeaway,2023-01-06
364,TXN_2030078,Smoothie,1,4.0,4.0,Digital Wallet,Takeaway,2023-04-10
365,TXN_2031459,Cake,3,3.0,9.0,Cash,Takeaway,2023-07-04
366,TXN_2031545,Juice,2,3.0,6.0,Digital Wallet,In-store,2023-05-02
367,TXN_2037742,Cake,4,3.0,12.0,Digital Wallet,In-store,2023-11-14
368,TXN_2044375,Salad,1,5.0,5.0,Cash,Takeaway,2023-01-05
369,TXN_2047672,Sandwich,1,4.0,4.0,Credit Card,In-store,2023-01-25
370,TXN_2052060,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-11-07
371,TXN_2052395,Smoothie,3,4.0,12.0,Credit Card,In-store,2023-07-06
372,TXN_2056358,Coffee,3,2.0,6.0,Cash,In-store,2023-09-17
373,TXN_2059647,Tea,1,1.5,1.5,Digital Wallet,In-store,2023-05-29
374,TXN_2062269,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-09-08
375,TXN_2062854,Sandwich,4,4.0,16.0,Digital Wallet,Takeaway,2023-12-01
376,TXN_2064049,Salad,4,5.0,20.0,Credit Card,Takeaway,2023-09-21
377,TXN_2064360,Coffee,4,2.0,8.0,Digital Wallet,In-store,2023-08-30
378,TXN_2066115,Salad,4,5.0,20.0,Credit Card,In-store,2023-08-18
379,TXN_2077318,Juice,2,3.0,6.0,Digital Wallet,In-store,2023-08-24
380,TXN_2078317,Tea,1,1.5,1.5,Cash,In-store,2023-09-21
381,TXN_2079029,Cake,5,3.0,15.0,Cash,In-store,2023-05-11
382,TXN_2080682,Coffee,3,2.0,6.0,Credit Card,In-store,2023-05-02
383,TXN_2084080,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-09-22
384,TXN_2086557,Smoothie,2,4.0,8.0,Cash,In-store,2023-01-13
385,TXN_2086841,Salad,4,5.0,20.0,Credit Card,In-store,2023-03-16
386,TXN_2092288,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-03-30
387,TXN_2096922,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-12-11
388,TXN_2097023,Salad,3,5.0,15.0,Digital Wallet,Takeaway,2023-11-10
389,TXN_2100697,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-09-19
390,TXN_2101934,Smoothie,4,4.0,16.0,Cash,In-store,2023-11-27
391,TXN_2102950,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-12-07
392,TXN_2103626,Juice,3,3.0,9.0,Cash,In-store,2023-04-23
393,TXN_2104473,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-01-01
394,TXN_2106437,Tea,1,1.5,1.5,Cash,Takeaway,2023-08-01
395,TXN_2108125,Coffee,1,2.0,2.0,Credit Card,In-store,2023-10-06
396,TXN_2108486,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-12-28
397,TXN_2108894,Sandwich,4,4.0,16.0,Credit Card,In-store,2023-10-30
398,TXN_2112522,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-04-30
399,TXN_2112848,Cookie,4,1.0,4.0,Credit Card,In-store,2023-10-16
400,TXN_2112911,Salad,3,5.0,15.0,Digital Wallet,Takeaway,2023-09-18
401,TXN_2119373,Salad,4,5.0,20.0,Credit Card,In-store,2023-06-30
402,TXN_2119809,Salad,5,5.0,25.0,Digital Wallet,In-store,2023-04-21
403,TXN_2123573,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-01-09
404,TXN_2126408,Cookie,3,1.0,3.0,Cash,Takeaway,2023-10-19
405,TXN_2127588,Cake,4,3.0,12.0,Cash,In-store,2023-07-17
406,TXN_2132434,Salad,4,5.0,20.0,Digital Wallet,In-store,2023-06-03
407,TXN_2134650,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-02-11
408,TXN_2134763,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-03-28
409,TXN_2134911,Tea,5,1.5,7.5,Digital Wallet,In-store,2023-10-07
410,TXN_2140056,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-12-07
411,TXN_2141924,Salad,5,5.0,25.0,Cash,In-store,2023-11-27
412,TXN_2142961,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-09-21
413,TXN_2147448,Coffee,4,2.0,8.0,Credit Card,In-store,2023-11-27
414,TXN_2152670,Tea,3,1.5,4.5,Credit Card,In-store,2023-12-24
415,TXN_2154866,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-08-11
416,TXN_2155393,Juice,2,3.0,6.0,Digital Wallet,In-store,2023-07-12
417,TXN_2156128,Sandwich,1,4.0,4.0,Digital Wallet,In-store,2023-07-21
418,TXN_2156218,Smoothie,2,4.0,8.0,Digital Wallet,In-store,2023-07-24
419,TXN_2161372,Juice,1,3.0,3.0,Credit Card,Takeaway,2023-12-17
420,TXN_2163150,Salad,1,5.0,5.0,Cash,In-store,2023-08-25
421,TXN_2163229,Cookie,4,1.0,4.0,Cash,Takeaway,2023-12-21
422,TXN_2165745,Coffee,4,2.0,8.0,Credit Card,In-store,2023-01-31
423,TXN_2168513,Cake,1,3.0,3.0,Digital Wallet,In-store,2023-02-09
424,TXN_2172301,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-04-06
425,TXN_2178735,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-07-24
426,TXN_2178964,Tea,4,1.5,6.0,Cash,Takeaway,2023-12-25
427,TXN_2181545,Juice,4,3.0,12.0,Credit Card,Takeaway,2023-07-14
428,TXN_2182790,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-05-05
429,TXN_2185727,Salad,4,5.0,20.0,Digital Wallet,In-store,2023-10-08
430,TXN_2190325,Sandwich,4,4.0,16.0,Credit Card,In-store,2023-03-10
431,TXN_2192787,Sandwich,5,4.0,20.0,Cash,In-store,2023-01-01
432,TXN_2194305,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-09-16
433,TXN_2195218,Cake,4,3.0,12.0,Digital Wallet,In-store,2023-09-10
434,TXN_2204457,Coffee,4,2.0,8.0,Cash,Takeaway,2023-01-06
435,TXN_2205071,Coffee,5,2.0,10.0,Credit Card,In-store,2023-11-23
436,TXN_2206639,Coffee,4,2.0,8.0,Cash,Takeaway,2023-06-29
437,TXN_2208949,Cake,4,3.0,12.0,Cash,Takeaway,2023-08-05
438,TXN_2210019,Sandwich,3,4.0,12.0,Cash,In-store,2023-12-05
439,TXN_2210265,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-06-14
440,TXN_2210925,Juice,4,3.0,12.0,Cash,In-store,2023-07-06
441,TXN_2211685,Smoothie,1,4.0,4.0,Credit Card,In-store,2023-06-06
442,TXN_2212234,Juice,2,3.0,6.0,Cash,In-store,2023-12-22
443,TXN_2213556,Coffee,1,2.0,2.0,Cash,In-store,2023-05-30
444,TXN_2221447,Cookie,1,1.0,1.0,Credit Card,In-store,2023-12-06
445,TXN_2227781,Cake,1,3.0,3.0,Cash,Takeaway,2023-01-21
446,TXN_2229365,Sandwich,2,4.0,8.0,Cash,In-store,2023-09-07
447,TXN_2230167,Cake,4,3.0,12.0,Digital Wallet,Takeaway,2023-09-22
448,TXN_2238287,Salad,3,5.0,15.0,Digital Wallet,In-store,2023-05-22
449,TXN_2244418,Salad,5,5.0,25.0,Cash,Takeaway,2023-10-15
450,TXN_2248497,Salad,2,5.0,10.0,Cash,Takeaway,2023-03-07
451,TXN_2251128,Smoothie,3,4.0,12.0,Credit Card,In-store,2023-06-07
452,TXN_2252586,Tea,3,1.5,4.5,Cash,Takeaway,2023-09-08
453,TXN_2253852,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-08-26
454,TXN_2264883,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-12-24
455,TXN_2265984,Cookie,5,1.0,5.0,Credit Card,Takeaway,2023-10-18
456,TXN_2269396,Coffee,3,2.0,6.0,Digital Wallet,In-store,2023-10-26
457,TXN_2273573,Cookie,5,1.0,5.0,Cash,In-store,2023-11-12
458,TXN_2274702,Cookie,5,1.0,5.0,Credit Card,In-store,2023-12-11
459,TXN_2274945,Sandwich,4,4.0,16.0,Cash,In-store,2023-03-29
460,TXN_2275799,Sandwich,3,4.0,12.0,Digital Wallet,In-store,2023-10-04
461,TXN_2276426,Juice,5,3.0,15.0,Credit Card,In-store,2023-10-21
462,TXN_2276722,Salad,2,5.0,10.0,Cash,Takeaway,2023-12-21
463,TXN_2278015,Tea,2,1.5,3.0,Digital Wallet,In-store,2023-04-10
464,TXN_2285849,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-09-10
465,TXN_2289122,Smoothie,4,4.0,16.0,Cash,In-store,2023-08-20
466,TXN_2291713,Salad,4,5.0,20.0,Cash,In-store,2023-08-06
467,TXN_2294397,Coffee,5,2.0,10.0,Digital Wallet,In-store,2023-02-25
468,TXN_2294603,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-09-02
469,TXN_2294776,Juice,4,3.0,12.0,Credit Card,Takeaway,2023-04-10
470,TXN_2299364,Salad,1,5.0,5.0,Cash,In-store,2023-10-26
471,TXN_2302259,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-09-20
472,TXN_2308317,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-11-13
473,TXN_2312908,Coffee,3,2.0,6.0,Cash,In-store,2023-02-07
474,TXN_2316206,Cookie,1,1.0,1.0,Credit Card,In-store,2023-01-23
475,TXN_2317867,Tea,5,1.5,7.5,Cash,In-store,2023-01-23
476,TXN_2320493,Smoothie,1,4.0,4.0,Digital Wallet,In-store,2023-03-22
477,TXN_2324227,Cookie,1,1.0,1.0,Digital Wallet,In-store,2023-06-07
478,TXN_2330694,Salad,3,5.0,15.0,Cash,In-store,2023-05-31
479,TXN_2335088,Salad,4,5.0,20.0,Cash,In-store,2023-10-27
480,TXN_2336857,Cake,3,3.0,9.0,Cash,In-store,2023-08-02
481,TXN_2336921,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-05-01
482,TXN_2337113,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-11-19
483,TXN_2337888,Coffee,1,2.0,2.0,Credit Card,In-store,2023-02-10
484,TXN_2340643,Salad,5,5.0,25.0,Cash,In-store,2023-01-05
485,TXN_2345373,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-02-20
486,TXN_2349072,Smoothie,5,4.0,20.0,Cash,Takeaway,2023-09-06
487,TXN_2352246,Smoothie,4,4.0,16.0,Credit Card,Takeaway,2023-06-20
488,TXN_2354394,Tea,4,1.5,6.0,Cash,In-store,2023-04-17
489,TXN_2355099,Salad,5,5.0,25.0,Cash,Takeaway,2023-03-18
490,TXN_2363378,Coffee,5,2.0,10.0,Cash,Takeaway,2023-04-23
491,TXN_2365394,Cake,2,3.0,6.0,Digital Wallet,In-store,2023-04-06
492,TXN_2366464,Juice,1,3.0,3.0,Cash,Takeaway,2023-06-05
493,TXN_2369294,Sandwich,2,4.0,8.0,Cash,Takeaway,2023-09-07
494,TXN_2370338,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-10-30
495,TXN_2371464,Smoothie,4,4.0,16.0,Cash,In-store,2023-09-20
496,TXN_2371827,Cookie,5,1.0,5.0,Cash,In-store,2023-04-03
497,TXN_2372348,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-01-05
498,TXN_2377667,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-10-27
499,TXN_2378096,Tea,3,1.5,4.5,Cash,Takeaway,2023-09-22
500,TXN_2381411,Coffee,5,2.0,10.0,Cash,In-store,2023-07-30
501,TXN_2383598,Sandwich,2,4.0,8.0,Digital Wallet,In-store,2023-09-19
502,TXN_2385697,Coffee,1,2.0,2.0,Cash,Takeaway,2023-09-10
503,TXN_2386202,Salad,4,5.0,20.0,Cash,In-store,2023-01-22
504,TXN_2389110,Sandwich,2,4.0,8.0,Cash,In-store,2023-05-30
505,TXN_2393219,Juice,4,3.0,12.0,Digital Wallet,In-store,2023-12-27
506,TXN_2398895,Juice,5,3.0,15.0,Digital Wallet,In-store,2023-04-04
507,TXN_2401829,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-02-07
508,TXN_2402978,Cookie,3,1.0,3.0,Credit Card,In-store,2023-01-21
509,TXN_2402993,Cookie,5,1.0,5.0,Cash,Takeaway,2023-06-11
510,TXN_2404800,Sandwich,5,4.0,20.0,Cash,In-store,2023-01-28
511,TXN_2406283,Juice,4,3.0,12.0,Digital Wallet,In-store,2023-02-24
512,TXN_2408294,Sandwich,4,4.0,16.0,Digital Wallet,In-store,2023-12-26
513,TXN_2409052,Sandwich,1,4.0,4.0,Credit Card,In-store,2023-07-08
514,TXN_2413626,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-11-06
515,TXN_2416816,Smoothie,5,4.0,20.0,Digital Wallet,In-store,2023-10-19
516,TXN_2417271,Tea,4,1.5,6.0,Credit Card,Takeaway,2023-02-01
517,TXN_2417721,Coffee,4,2.0,8.0,Credit Card,Takeaway,2023-10-20
518,TXN_2418609,Sandwich,2,4.0,8.0,Digital Wallet,In-store,2023-09-06
519,TXN_2422584,Tea,1,1.5,1.5,Cash,In-store,2023-11-28
520,TXN_2423167,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-06-29
521,TXN_2424839,Juice,4,3.0,12.0,Digital Wallet,In-store,2023-09-28
522,TXN_2432379,Coffee,1,2.0,2.0,Credit Card,In-store,2023-10-24
523,TXN_2435025,Juice,1,3.0,3.0,Cash,In-store,2023-10-08
524,TXN_2436779,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-05-24
525,TXN_2437725,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-01-27
526,TXN_2438638,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-08-12
527,TXN_2441029,Cake,5,3.0,15.0,Cash,In-store,2023-05-18
528,TXN_2444408,Sandwich,2,4.0,8.0,Digital Wallet,In-store,2023-05-11
529,TXN_2447261,Cookie,3,1.0,3.0,Credit Card,Takeaway,2023-10-15
530,TXN_2451247,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-02-14
531,TXN_2452819,Cookie,3,1.0,3.0,Credit Card,In-store,2023-07-31
532,TXN_2457961,Coffee,2,2.0,4.0,Credit Card,In-store,2023-06-08
533,TXN_2463115,Sandwich,5,4.0,20.0,Credit Card,Takeaway,2023-09-12
534,TXN_2470530,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-03-21
535,TXN_2471972,Cookie,1,1.0,1.0,Cash,Takeaway,2023-04-08
536,TXN_2474286,Juice,2,3.0,6.0,Digital Wallet,In-store,2023-12-09
537,TXN_2474395,Smoothie,4,4.0,16.0,Digital Wallet,Takeaway,2023-12-28
538,TXN_2477650,Cookie,1,1.0,1.0,Cash,Takeaway,2023-10-24
539,TXN_2480488,Juice,2,3.0,6.0,Cash,Takeaway,2023-03-01
540,TXN_2485183,Smoothie,5,4.0,20.0,Cash,In-store,2023-07-07
541,TXN_2485272,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-06-30
542,TXN_2488987,Tea,5,1.5,7.5,Cash,In-store,2023-06-12
543,TXN_2490185,Salad,4,5.0,20.0,Credit Card,In-store,2023-12-18
544,TXN_2493262,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-01-03
545,TXN_2493446,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-05-19
546,TXN_2495471,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-10-22
547,TXN_2495788,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-12-16
548,TXN_2498488,Smoothie,2,4.0,8.0,Digital Wallet,Takeaway,2023-12-06
549,TXN_2501656,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-07-02
550,TXN_2503128,Cake,1,3.0,3.0,Cash,In-store,2023-01-12
551,TXN_2504703,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-01-09
552,TXN_2508499,Tea,3,1.5,4.5,Credit Card,In-store,2023-02-22
553,TXN_2515796,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-02-06
554,TXN_2519044,Salad,5,5.0,25.0,Digital Wallet,Takeaway,2023-05-20
555,TXN_2521185,Smoothie,2,4.0,8.0,Cash,Takeaway,2023-03-20
556,TXN_2534831,Tea,5,1.5,7.5,Cash,Takeaway,2023-08-19
557,TXN_2535099,Sandwich,5,4.0,20.0,Credit Card,In-store,2023-02-10
558,TXN_2539469,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-09-24
559,TXN_2541441,Cake,1,3.0,3.0,Cash,Takeaway,2023-09-21
560,TXN_2544724,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-12-28
561,TXN_2547156,Cookie,3,1.0,3.0,Digital Wallet,Takeaway,2023-08-18
562,TXN_2548360,Salad,5,5.0,25.0,Cash,Takeaway,2023-11-07
563,TXN_2550923,Cake,2,3.0,6.0,Cash,Takeaway,2023-08-26
564,TXN_2553803,Juice,1,3.0,3.0,Cash,In-store,2023-12-29
565,TXN_2556999,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-08-14
566,TXN_2559020,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-07-20
567,TXN_2560137,Cake,1,3.0,3.0,Cash,Takeaway,2023-10-13
568,TXN_2562041,Cake,5,3.0,15.0,Cash,Takeaway,2023-12-24
569,TXN_2563505,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-10-27
570,TXN_2564219,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-07-18
571,TXN_2565449,Smoothie,3,4.0,12.0,Credit Card,In-store,2023-10-04
572,TXN_2566258,Cookie,4,1.0,4.0,Cash,Takeaway,2023-06-08
573,TXN_2568101,Salad,5,5.0,25.0,Cash,Takeaway,2023-08-03
574,TXN_2569119,Juice,1,3.0,3.0,Credit Card,Takeaway,2023-08-04
575,TXN_2570829,Juice,1,3.0,3.0,Cash,Takeaway,2023-03-31
576,TXN_2575331,Cookie,5,1.0,5.0,Cash,In-store,2023-03-20
577,TXN_2581559,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-03-25
578,TXN_2593909,Juice,2,3.0,6.0,Cash,In-store,2023-02-25
579,TXN_2601689,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-01-14
580,TXN_2611683,Cake,3,3.0,9.0,Digital Wallet,In-store,2023-04-11
581,TXN_2613440,Juice,3,3.0,9.0,Credit Card,In-store,2023-04-15
582,TXN_2614633,Coffee,4,2.0,8.0,Digital Wallet,In-store,2023-04-23
583,TXN_2616353,Smoothie,3,4.0,12.0,Cash,Takeaway,2023-06-24
584,TXN_2617257,Cookie,1,1.0,1.0,Cash,Takeaway,2023-08-20
585,TXN_2621580,Tea,2,1.5,3.0,Cash,In-store,2023-03-22
586,TXN_2624121,Tea,5,1.5,7.5,Digital Wallet,In-store,2023-01-28
587,TXN_2625388,Coffee,5,2.0,10.0,Digital Wallet,In-store,2023-02-09
588,TXN_2625464,Smoothie,3,4.0,12.0,Credit Card,In-store,2023-10-06
589,TXN_2631423,Cookie,3,1.0,3.0,Cash,Takeaway,2023-01-07
590,TXN_2638434,Juice,5,3.0,15.0,Credit Card,In-store,2023-09-18
591,TXN_2639283,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-08-13
592,TXN_2640771,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-01-27
593,TXN_2648236,Smoothie,2,4.0,8.0,Credit Card,In-store,2023-09-10
594,TXN_2656162,Coffee,1,2.0,2.0,Digital Wallet,In-store,2023-04-11
595,TXN_2666340,Cake,2,3.0,6.0,Cash,Takeaway,2023-09-29
596,TXN_2667131,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-10-10
597,TXN_2667225,Salad,2,5.0,10.0,Cash,In-store,2023-11-21
598,TXN_2670824,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-03-03
599,TXN_2672972,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-06-15
600,TXN_2674372,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-11-14
601,TXN_2680626,Cake,3,3.0,9.0,Cash,In-store,2023-01-08
602,TXN_2682803,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-04-09
603,TXN_2690314,Tea,5,1.5,7.5,Cash,In-store,2023-08-10
604,TXN_2690515,Sandwich,2,4.0,8.0,Cash,Takeaway,2023-09-06
605,TXN_2694605,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-11-09
606,TXN_2696377,Juice,4,3.0,12.0,Digital Wallet,In-store,2023-04-11
607,TXN_2699583,Sandwich,5,4.0,20.0,Digital Wallet,In-store,2023-07-26
608,TXN_2704452,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-09-05
609,TXN_2713279,Cookie,4,1.0,4.0,Digital Wallet,In-store,2023-02-12
610,TXN_2714524,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-01-02
611,TXN_2716560,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-08-29
612,TXN_2719734,Cake,5,3.0,15.0,Digital Wallet,In-store,2023-05-22
613,TXN_2726676,Coffee,3,2.0,6.0,Digital Wallet,In-store,2023-08-10
614,TXN_2727347,Cake,5,3.0,15.0,Cash,Takeaway,2023-01-20
615,TXN_2728444,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-01-23
616,TXN_2729959,Smoothie,4,4.0,16.0,Digital Wallet,In-store,2023-02-01
617,TXN_2741424,Tea,4,1.5,6.0,Credit Card,In-store,2023-05-03
618,TXN_2741928,Cake,1,3.0,3.0,Digital Wallet,In-store,2023-10-06
619,TXN_2756336,Smoothie,3,4.0,12.0,Credit Card,Takeaway,2023-07-07
620,TXN_2761949,Salad,3,5.0,15.0,Credit Card,In-store,2023-10-01
621,TXN_2764544,Juice,4,3.0,12.0,Cash,In-store,2023-04-02
622,TXN_2764625,Tea,1,1.5,1.5,Cash,In-store,2023-12-03
623,TXN_2764962,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-08-13
624,TXN_2772639,Tea,4,1.5,6.0,Credit Card,In-store,2023-08-30
625,TXN_2784588,Juice,2,3.0,6.0,Cash,Takeaway,2023-03-26
626,TXN_2785262,Salad,3,5.0,15.0,Cash,Takeaway,2023-08-30
627,TXN_2785654,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-02-21
628,TXN_2786231,Juice,1,3.0,3.0,Cash,Takeaway,2023-08-17
629,TXN_2790608,Juice,1,3.0,3.0,Cash,In-store,2023-12-18
630,TXN_2798420,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-03-17
631,TXN_2798736,Sandwich,2,4.0,8.0,Digital Wallet,In-store,2023-01-15
632,TXN_2801651,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-07-10
633,TXN_2806243,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-01-14
634,TXN_2807590,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-09-05
635,TXN_2809397,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-09-13
636,TXN_2810280,Smoothie,1,4.0,4.0,Digital Wallet,Takeaway,2023-06-25
637,TXN_2813872,Salad,1,5.0,5.0,Credit Card,Takeaway,2023-05-01
638,TXN_2814866,Smoothie,1,4.0,4.0,Digital Wallet,In-store,2023-07-29
639,TXN_2817018,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-04-25
640,TXN_2826603,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-06-22
641,TXN_2827994,Cake,5,3.0,15.0,Digital Wallet,In-store,2023-12-04
642,TXN_2830671,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-11-08
643,TXN_2838958,Coffee,1,2.0,2.0,Cash,Takeaway,2023-03-10
644,TXN_2840861,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-05-31
645,TXN_2841233,Cookie,1,1.0,1.0,Cash,Takeaway,2023-12-01
646,TXN_2844982,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-03-04
647,TXN_2845506,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-12-30
648,TXN_2847255,Salad,3,5.0,15.0,Credit Card,In-store,2023-11-15
649,TXN_2847831,Coffee,1,2.0,2.0,Cash,In-store,2023-02-19
